id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,dte
QQQ240501C00405000-2024-04-22,options-eod,QQQ240501C00405000,QQQ,2024-05-01,weekly,call,405.0,NASDAQ,USD,,,,,,,,,,15.24,2024-04-22 15:14:59,46.0,15.49,2024-04-22 15:14:59,46,,,,,,,,0.2279,,,15.37,0.851831,0.016363,-0.251318,0.143349,0.074828,2024-04-22,,,,
QQQ240501C00401000-2024-04-22,options-eod,QQQ240501C00401000,QQQ,2024-05-01,weekly,call,401.0,NASDAQ,USD,,,,,,,,,,18.73,2024-04-22 15:14:59,2.0,18.99,2024-04-22 15:14:59,33,,,,,,,,0.2275,,,18.86,0.909946,0.011509,-0.193209,0.100689,0.079396,2024-04-22,,,,
QQQ240501C00404000-2024-04-22,options-eod,QQQ240501C00404000,QQQ,2024-05-01,weekly,call,404.0,NASDAQ,USD,,,,,,,,,,16.09,2024-04-22 15:14:59,43.0,16.35,2024-04-22 15:14:59,43,,,,,,,,0.2281,,,16.22,0.867859,0.01512,-0.237057,0.132616,0.076112,2024-04-22,,,,
QQQ240501C00417000-2024-04-22,options-eod,QQQ240501C00417000,QQQ,2024-05-01,weekly,call,417.0,NASDAQ,USD,6.4,8.33,5.22,6.65,2.0,,,,,6.62,2024-04-22 15:14:59,25.0,6.69,2024-04-22 15:14:59,24,,206.0,,,42.0,,,0.2203,,,6.65,0.572905,0.028723,-0.367071,0.243191,0.051134,2024-04-22,,,,
QQQ240501C00416000-2024-04-22,options-eod,QQQ240501C00416000,QQQ,2024-05-01,weekly,call,416.0,NASDAQ,USD,7.2,8.91,5.4,7.2,13.0,,,,,7.21,2024-04-22 15:14:59,21.0,7.31,2024-04-22 15:14:59,20,,229.0,,,69.0,,,0.2218,,,7.26,0.600977,0.028079,-0.365601,0.239366,0.053577,2024-04-22,,,,
QQQ240501C00419000-2024-04-22,options-eod,QQQ240501C00419000,QQQ,2024-05-01,weekly,call,419.0,NASDAQ,USD,5.55,6.3,4.18,5.64,1.0,,,,,5.5,2024-04-22 15:14:59,22.0,5.56,2024-04-22 15:14:59,33,,172.0,,,90.0,,,0.2179,,,5.53,0.514793,0.029514,-0.36563,0.247166,0.046045,2024-04-22,,,,
QQQ240501C00418000-2024-04-22,options-eod,QQQ240501C00418000,QQQ,2024-05-01,weekly,call,418.0,NASDAQ,USD,5.98,6.55,4.66,6.18,1.0,,,,,6.05,2024-04-22 15:14:59,20.0,6.11,2024-04-22 15:14:59,31,,416.0,,,72.0,,,0.2193,,,6.08,0.544065,0.029169,-0.367539,0.245824,0.048612,2024-04-22,,,,
QQQ240501C00420000-2024-04-22,options-eod,QQQ240501C00420000,QQQ,2024-05-01,weekly,call,420.0,NASDAQ,USD,5.01,6.6,3.6,4.96,1.0,,,,,4.97,2024-04-22 15:14:59,50.0,5.03,2024-04-22 15:14:59,36,,593.0,,,219.0,,,0.2161,,,5.0,0.485091,0.029753,-0.361272,0.247164,0.043435,2024-04-22,,,,
QQQ240501C00415000-2024-04-22,options-eod,QQQ240501C00415000,QQQ,2024-05-01,weekly,call,415.0,NASDAQ,USD,7.8,9.31,6.32,8.09,4.0,,,,,7.84,2024-04-22 15:14:59,20.0,7.94,2024-04-22 15:14:59,18,,161.0,,,103.0,,,0.223,,,7.89,0.628386,0.027348,-0.361993,0.234409,0.055955,2024-04-22,,,,
QQQ240501C00364000-2024-04-22,options-eod,QQQ240501C00364000,QQQ,2024-05-01,weekly,call,364.0,NASDAQ,USD,,,,,,,,,,54.74,2024-04-22 15:14:59,1.0,55.15,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00363000-2024-04-22,options-eod,QQQ240501C00363000,QQQ,2024-05-01,weekly,call,363.0,NASDAQ,USD,,,,,,,,,,55.74,2024-04-22 15:14:59,12.0,56.15,2024-04-22 15:14:59,9,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00362000-2024-04-22,options-eod,QQQ240501C00362000,QQQ,2024-05-01,weekly,call,362.0,NASDAQ,USD,,,,,,,,,,56.74,2024-04-22 15:14:59,13.0,57.14,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00361000-2024-04-22,options-eod,QQQ240501C00361000,QQQ,2024-05-01,weekly,call,361.0,NASDAQ,USD,,,,,,,,,,57.74,2024-04-22 15:14:58,11.0,58.13,2024-04-22 15:14:58,1,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00365000-2024-04-22,options-eod,QQQ240501C00365000,QQQ,2024-05-01,weekly,call,365.0,NASDAQ,USD,,,,,,,,,,53.75,2024-04-22 15:14:59,10.0,54.16,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00359000-2024-04-22,options-eod,QQQ240501C00359000,QQQ,2024-05-01,weekly,call,359.0,NASDAQ,USD,,,,,,,,,,59.72,2024-04-22 15:14:59,13.0,60.13,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00358000-2024-04-22,options-eod,QQQ240501C00358000,QQQ,2024-05-01,weekly,call,358.0,NASDAQ,USD,,,,,,,,,,60.74,2024-04-22 15:14:58,11.0,61.12,2024-04-22 15:14:58,1,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00360000-2024-04-22,options-eod,QQQ240501C00360000,QQQ,2024-05-01,weekly,call,360.0,NASDAQ,USD,,,,,,,,,,58.73,2024-04-22 15:14:59,10.0,59.14,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00378000-2024-04-22,options-eod,QQQ240501C00378000,QQQ,2024-05-01,weekly,call,378.0,NASDAQ,USD,,,,,,,,,,40.88,2024-04-22 15:14:59,3.0,41.17,2024-04-22 15:14:59,3,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00377000-2024-04-22,options-eod,QQQ240501C00377000,QQQ,2024-05-01,weekly,call,377.0,NASDAQ,USD,,,,,,,,,,41.87,2024-04-22 15:14:59,3.0,42.21,2024-04-22 15:14:59,8,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00376000-2024-04-22,options-eod,QQQ240501C00376000,QQQ,2024-05-01,weekly,call,376.0,NASDAQ,USD,,,,,,,,,,42.81,2024-04-22 15:14:59,13.0,43.21,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00369000-2024-04-22,options-eod,QQQ240501C00369000,QQQ,2024-05-01,weekly,call,369.0,NASDAQ,USD,,,,,,,,,,49.77,2024-04-22 15:14:59,13.0,50.17,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00368000-2024-04-22,options-eod,QQQ240501C00368000,QQQ,2024-05-01,weekly,call,368.0,NASDAQ,USD,,,,,,,,,,50.76,2024-04-22 15:14:59,10.0,51.17,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00367000-2024-04-22,options-eod,QQQ240501C00367000,QQQ,2024-05-01,weekly,call,367.0,NASDAQ,USD,,,,,,,,,,51.76,2024-04-22 15:14:59,12.0,52.16,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00372000-2024-04-22,options-eod,QQQ240501C00372000,QQQ,2024-05-01,weekly,call,372.0,NASDAQ,USD,,,,,,,,,,46.8,2024-04-22 15:14:59,12.0,47.18,2024-04-22 15:14:59,1,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00371000-2024-04-22,options-eod,QQQ240501C00371000,QQQ,2024-05-01,weekly,call,371.0,NASDAQ,USD,,,,,,,,,,47.78,2024-04-22 15:14:59,13.0,48.18,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00366000-2024-04-22,options-eod,QQQ240501C00366000,QQQ,2024-05-01,weekly,call,366.0,NASDAQ,USD,,,,,,,,,,52.76,2024-04-22 15:14:58,11.0,53.15,2024-04-22 15:14:58,1,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00375000-2024-04-22,options-eod,QQQ240501C00375000,QQQ,2024-05-01,weekly,call,375.0,NASDAQ,USD,,,,,,,,,,43.82,2024-04-22 15:14:59,11.0,44.2,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00374000-2024-04-22,options-eod,QQQ240501C00374000,QQQ,2024-05-01,weekly,call,374.0,NASDAQ,USD,,,,,,,,,,44.81,2024-04-22 15:14:58,11.0,45.19,2024-04-22 15:14:58,1,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00373000-2024-04-22,options-eod,QQQ240501C00373000,QQQ,2024-05-01,weekly,call,373.0,NASDAQ,USD,,,,,,,,,,45.79,2024-04-22 15:14:59,13.0,46.19,2024-04-22 15:14:59,2,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00370000-2024-04-22,options-eod,QQQ240501C00370000,QQQ,2024-05-01,weekly,call,370.0,NASDAQ,USD,,,,,,,,,,48.77,2024-04-22 15:14:59,13.0,49.18,2024-04-22 15:14:59,11,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00472000-2024-04-22,options-eod,QQQ240501C00472000,QQQ,2024-05-01,weekly,call,472.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00470000-2024-04-22,options-eod,QQQ240501C00470000,QQQ,2024-05-01,weekly,call,470.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-22 15:14:57,,0.07,2024-04-22 15:14:57,241,,1.0,,,3.0,,,0.2672,,,0.01,0.00208,0.000396,-0.006925,0.004075,0.000189,2024-04-22,,,,
QQQ240501C00471000-2024-04-22,options-eod,QQQ240501C00471000,QQQ,2024-05-01,weekly,call,471.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00473000-2024-04-22,options-eod,QQQ240501C00473000,QQQ,2024-05-01,weekly,call,473.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00474000-2024-04-22,options-eod,QQQ240501C00474000,QQQ,2024-05-01,weekly,call,474.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00477000-2024-04-22,options-eod,QQQ240501C00477000,QQQ,2024-05-01,weekly,call,477.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00475000-2024-04-22,options-eod,QQQ240501C00475000,QQQ,2024-05-01,weekly,call,475.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00476000-2024-04-22,options-eod,QQQ240501C00476000,QQQ,2024-05-01,weekly,call,476.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00478000-2024-04-22,options-eod,QQQ240501C00478000,QQQ,2024-05-01,weekly,call,478.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00479000-2024-04-22,options-eod,QQQ240501C00479000,QQQ,2024-05-01,weekly,call,479.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00480000-2024-04-22,options-eod,QQQ240501C00480000,QQQ,2024-05-01,weekly,call,480.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,126,,,,,10.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00481000-2024-04-22,options-eod,QQQ240501C00481000,QQQ,2024-05-01,weekly,call,481.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00484000-2024-04-22,options-eod,QQQ240501C00484000,QQQ,2024-05-01,weekly,call,484.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00483000-2024-04-22,options-eod,QQQ240501C00483000,QQQ,2024-05-01,weekly,call,483.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,55,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00482000-2024-04-22,options-eod,QQQ240501C00482000,QQQ,2024-05-01,weekly,call,482.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:56,,0.07,2024-04-22 15:14:56,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00461000-2024-04-22,options-eod,QQQ240501C00461000,QQQ,2024-05-01,weekly,call,461.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,55,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00462000-2024-04-22,options-eod,QQQ240501C00462000,QQQ,2024-05-01,weekly,call,462.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,55,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00460000-2024-04-22,options-eod,QQQ240501C00460000,QQQ,2024-05-01,weekly,call,460.0,NASDAQ,USD,0.01,0.04,0.01,0.04,1.0,,,,,0.01,2024-04-22 15:14:59,421.0,0.02,2024-04-22 15:14:59,608,,11.0,,,75.0,,,0.2303,,,0.02,0.003464,0.000728,-0.009496,0.006459,0.000315,2024-04-22,,,,
QQQ240501C00464000-2024-04-22,options-eod,QQQ240501C00464000,QQQ,2024-05-01,weekly,call,464.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00463000-2024-04-22,options-eod,QQQ240501C00463000,QQQ,2024-05-01,weekly,call,463.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,20,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00469000-2024-04-22,options-eod,QQQ240501C00469000,QQQ,2024-05-01,weekly,call,469.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,61,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00465000-2024-04-22,options-eod,QQQ240501C00465000,QQQ,2024-05-01,weekly,call,465.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,151,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00467000-2024-04-22,options-eod,QQQ240501C00467000,QQQ,2024-05-01,weekly,call,467.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,58,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00466000-2024-04-22,options-eod,QQQ240501C00466000,QQQ,2024-05-01,weekly,call,466.0,NASDAQ,USD,,,,,,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,151,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-22,,,,
QQQ240501C00468000-2024-04-22,options-eod,QQQ240501C00468000,QQQ,2024-05-01,weekly,call,468.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-04-22 15:14:59,,0.07,2024-04-22 15:14:59,109,,1.0,,,,,,0.2582,,,0.01,0.002146,0.000422,-0.006889,0.004193,0.000195,2024-04-22,,,,
QQQ240501C00451000-2024-04-22,options-eod,QQQ240501C00451000,QQQ,2024-05-01,weekly,call,451.0,NASDAQ,USD,,,,,,,,,,0.03,2024-04-22 15:14:55,461.0,0.05,2024-04-22 15:14:55,461,,,,,,,,0.2079,,,0.04,0.009305,0.00194,-0.020702,0.015521,0.000845,2024-04-22,,,,
QQQ240501C00452000-2024-04-22,options-eod,QQQ240501C00452000,QQQ,2024-05-01,weekly,call,452.0,NASDAQ,USD,0.06,0.06,0.06,0.06,4.0,,,,,0.02,2024-04-22 15:14:59,2.0,0.07,2024-04-22 15:14:59,273,,4.0,,,,,,0.2248,,,0.06,0.012514,0.002322,-0.028937,0.020089,0.001136,2024-04-22,,,,
QQQ240501C00450000-2024-04-22,options-eod,QQQ240501C00450000,QQQ,2024-05-01,weekly,call,450.0,NASDAQ,USD,0.06,0.06,0.03,0.05,1.0,,,,,0.04,2024-04-22 15:14:59,11.0,0.05,2024-04-22 15:14:59,437,,116.0,,,481.0,,,0.2082,,,0.05,0.011368,0.002307,-0.024705,0.018483,0.001033,2024-04-22,,,,
QQQ240501C00454000-2024-04-22,options-eod,QQQ240501C00454000,QQQ,2024-05-01,weekly,call,454.0,NASDAQ,USD,,,,,,,,,,0.02,2024-04-22 15:14:59,461.0,0.04,2024-04-22 15:14:59,301,,,,,,,,0.2168,,,0.03,0.006902,0.001431,-0.016568,0.011937,0.000627,2024-04-22,,,,
QQQ240501C00453000-2024-04-22,options-eod,QQQ240501C00453000,QQQ,2024-05-01,weekly,call,453.0,NASDAQ,USD,,,,,,,,,,0.02,2024-04-22 15:14:55,461.0,0.04,2024-04-22 15:14:55,461,,,,,,,,0.2115,,,0.03,0.007058,0.001496,-0.016495,0.012174,0.000641,2024-04-22,,,,
QQQ240501C00444000-2024-04-22,options-eod,QQQ240501C00444000,QQQ,2024-05-01,weekly,call,444.0,NASDAQ,USD,0.12,0.12,0.12,0.12,1.0,,,,,0.11,2024-04-22 15:14:59,491.0,0.13,2024-04-22 15:14:59,486,,2.0,,,,,,0.1976,,,0.12,0.02602,0.004929,-0.047786,0.037479,0.002362,2024-04-22,,,,
QQQ240501C00443000-2024-04-22,options-eod,QQQ240501C00443000,QQQ,2024-05-01,weekly,call,443.0,NASDAQ,USD,0.14,0.14,0.14,0.14,1.0,,,,,0.14,2024-04-22 15:14:59,236.0,0.15,2024-04-22 15:14:59,195,,2.0,,,,,,0.1961,,,0.14,0.030011,0.005595,-0.05345,0.042208,0.002724,2024-04-22,,,,
QQQ240501C00440000-2024-04-22,options-eod,QQQ240501C00440000,QQQ,2024-05-01,weekly,call,440.0,NASDAQ,USD,0.28,0.43,0.19,0.26,10.0,,,,,0.24,2024-04-22 15:14:59,462.0,0.26,2024-04-22 15:14:59,300,,193.0,,,546.0,,,0.1976,,,0.26,0.05113,0.008566,-0.083329,0.065105,0.004637,2024-04-22,,,,
QQQ240501C00442000-2024-04-22,options-eod,QQQ240501C00442000,QQQ,2024-05-01,weekly,call,442.0,NASDAQ,USD,0.18,0.26,0.17,0.17,1.0,,,,,0.17,2024-04-22 15:14:58,199.0,0.18,2024-04-22 15:14:58,127,,27.0,,,,,,0.196,,,0.17,0.035604,0.006447,-0.061555,0.048595,0.003231,2024-04-22,,,,
QQQ240501C00441000-2024-04-22,options-eod,QQQ240501C00441000,QQQ,2024-05-01,weekly,call,441.0,NASDAQ,USD,0.18,0.31,0.17,0.21,1.0,,,,,0.2,2024-04-22 15:14:59,484.0,0.22,2024-04-22 15:14:59,481,,38.0,,,76.0,,,0.1966,,,0.21,0.042684,0.007448,-0.071656,0.056326,0.003872,2024-04-22,,,,
QQQ240501C00459000-2024-04-22,options-eod,QQQ240501C00459000,QQQ,2024-05-01,weekly,call,459.0,NASDAQ,USD,,,,,,,,,,0.01,2024-04-22 15:14:59,20.0,0.07,2024-04-22 15:14:59,100,,,,,,,,0.2511,,,0.04,0.007855,0.001384,-0.021444,0.013378,0.000712,2024-04-22,,,,
QQQ240501C00457000-2024-04-22,options-eod,QQQ240501C00457000,QQQ,2024-05-01,weekly,call,457.0,NASDAQ,USD,0.03,0.03,0.03,0.03,20.0,,,,,0.01,2024-04-22 15:14:59,158.0,0.03,2024-04-22 15:14:59,132,,20.0,,,,,,0.2325,,,0.03,0.00648,0.001261,-0.016775,0.011289,0.000588,2024-04-22,,,,
QQQ240501C00455000-2024-04-22,options-eod,QQQ240501C00455000,QQQ,2024-05-01,weekly,call,455.0,NASDAQ,USD,0.03,0.04,0.03,0.04,10.0,,,,,0.01,2024-04-22 15:14:59,292.0,0.03,2024-04-22 15:14:59,600,,12.0,,,,,,0.2122,,,0.02,0.004859,0.00107,-0.011875,0.008743,0.000442,2024-04-22,,,,
QQQ240501C00456000-2024-04-22,options-eod,QQQ240501C00456000,QQQ,2024-05-01,weekly,call,456.0,NASDAQ,USD,0.03,0.03,0.03,0.03,1.0,,,,,0.01,2024-04-22 15:14:59,32.0,0.03,2024-04-22 15:14:59,45,,20.0,,,,,,0.2273,,,0.03,0.006614,0.001314,-0.016708,0.011496,0.000601,2024-04-22,,,,
QQQ240501C00458000-2024-04-22,options-eod,QQQ240501C00458000,QQQ,2024-05-01,weekly,call,458.0,NASDAQ,USD,0.03,0.03,0.03,0.03,1.0,,,,,0.01,2024-04-22 15:14:59,178.0,0.03,2024-04-22 15:14:59,137,,23.0,,,,,,0.2377,,,0.03,0.006352,0.001212,-0.016841,0.011092,0.000577,2024-04-22,,,,
QQQ240501C00433000-2024-04-22,options-eod,QQQ240501C00433000,QQQ,2024-05-01,weekly,call,433.0,NASDAQ,USD,0.98,1.21,0.65,0.87,2.0,,,,,0.87,2024-04-22 15:14:59,104.0,0.89,2024-04-22 15:14:59,64,,341.0,,,125.0,,,0.1988,,,0.87,0.140243,0.018079,-0.179666,0.138171,0.012684,2024-04-22,,,,
QQQ240501C00430000-2024-04-22,options-eod,QQQ240501C00430000,QQQ,2024-05-01,weekly,call,430.0,NASDAQ,USD,1.5,2.15,1.0,1.52,1.0,,,,,1.4,2024-04-22 15:14:59,212.0,1.43,2024-04-22 15:14:59,212,,218.0,,,479.0,,,0.2023,,,1.42,0.203869,0.02258,-0.233603,0.175587,0.018405,2024-04-22,,,,
QQQ240501C00429000-2024-04-22,options-eod,QQQ240501C00429000,QQQ,2024-05-01,weekly,call,429.0,NASDAQ,USD,1.56,2.07,1.56,2.02,1.0,,,,,1.63,2024-04-22 15:14:59,83.0,1.66,2024-04-22 15:14:59,111,,7.0,,,269.0,,,0.2035,,,1.65,0.228057,0.023946,-0.251363,0.187375,0.020575,2024-04-22,,,,
QQQ240501C00432000-2024-04-22,options-eod,QQQ240501C00432000,QQQ,2024-05-01,weekly,call,432.0,NASDAQ,USD,1.08,1.63,0.7,1.14,2.0,,,,,1.02,2024-04-22 15:14:59,383.0,1.05,2024-04-22 15:14:59,308,,30.0,,,187.0,,,0.2003,,,1.04,0.160374,0.019622,-0.198285,0.151094,0.014496,2024-04-22,,,,
QQQ240501C00431000-2024-04-22,options-eod,QQQ240501C00431000,QQQ,2024-05-01,weekly,call,431.0,NASDAQ,USD,1.25,1.88,0.85,1.2,2.0,,,,,1.2,2024-04-22 15:14:59,243.0,1.23,2024-04-22 15:14:59,403,,49.0,,,490.0,,,0.2004,,,1.2,0.180342,0.021139,-0.21434,0.162891,0.016293,2024-04-22,,,,
QQQ240501C00434000-2024-04-22,options-eod,QQQ240501C00434000,QQQ,2024-05-01,weekly,call,434.0,NASDAQ,USD,0.83,1.19,0.59,1.03,1.0,,,,,0.74,2024-04-22 15:14:59,51.0,0.76,2024-04-22 15:14:59,397,,8.0,,,62.0,,,0.1992,,,0.75,0.124034,0.016574,-0.165143,0.12695,0.011222,2024-04-22,,,,
QQQ240501C00424000-2024-04-22,options-eod,QQQ240501C00424000,QQQ,2024-05-01,weekly,call,424.0,NASDAQ,USD,3.29,4.25,2.59,3.36,1.0,,,,,3.19,2024-04-22 15:14:59,15.0,3.23,2024-04-22 15:14:59,37,,127.0,,,54.0,,,0.2103,,,3.21,0.365527,0.028839,-0.32723,0.233155,0.032852,2024-04-22,,,,
QQQ240501C00428000-2024-04-22,options-eod,QQQ240501C00428000,QQQ,2024-05-01,weekly,call,428.0,NASDAQ,USD,1.95,2.8,1.38,2.34,28.0,,,,,1.88,2024-04-22 15:14:59,24.0,1.92,2024-04-22 15:14:59,54,,388.0,,,35.0,,,0.2048,,,1.9,0.253475,0.025211,-0.268449,0.198468,0.022853,2024-04-22,,,,
QQQ240501C00422000-2024-04-22,options-eod,QQQ240501C00422000,QQQ,2024-05-01,weekly,call,422.0,NASDAQ,USD,4.15,5.39,2.88,4.75,5.0,,,,,4.02,2024-04-22 15:14:59,40.0,4.07,2024-04-22 15:14:59,40,,276.0,,,127.0,,,0.2132,,,4.05,0.425118,0.029644,-0.347886,0.24297,0.038139,2024-04-22,,,,
