id,type,attributes.contract,attributes.underlying_symbol,attributes.exp_date,attributes.expiration_type,attributes.type,attributes.strike,attributes.exchange,attributes.currency,attributes.open,attributes.high,attributes.low,attributes.last,attributes.last_size,attributes.change,attributes.pctchange,attributes.previous,attributes.previous_date,attributes.bid,attributes.bid_date,attributes.bid_size,attributes.ask,attributes.ask_date,attributes.ask_size,attributes.moneyness,attributes.volume,attributes.volume_change,attributes.volume_pctchange,attributes.open_interest,attributes.open_interest_change,attributes.open_interest_pctchange,attributes.volatility,attributes.volatility_change,attributes.volatility_pctchange,attributes.theoretical,attributes.delta,attributes.gamma,attributes.theta,attributes.vega,attributes.rho,attributes.tradetime,attributes.vol_oi_ratio,attributes.dte,attributes.midpoint,exp_date,trade_dt,dte
QQQ240111C00388000,options-contracts,QQQ240111C00388000,QQQ,2024-01-11,weekly,call,388.0,NASDAQ,USD,21.72,21.72,18.91,20.79,12.0,,,,,19.0,2024-01-11 15:14:59,30.0,23.6,2024-01-11 15:14:59,10.0,,39.0,,,76.0,,,1.1134,,,23.6,0.830787,0.010654,-0.999999,0.053664,0.008545,2024-01-11,,,,2024-01-11,2025-04-16,-461
QQQ240111C00377000,options-contracts,QQQ240111C00377000,QQQ,2024-01-11,weekly,call,377.0,NASDAQ,USD,33.68,33.68,27.31,31.86,1.0,,,,,30.0,2024-01-11 15:14:59,30.0,34.7,2024-01-11 15:14:59,10.0,,26.0,,,1.0,,,1.504,,,34.7,0.863101,0.006852,-0.999999,0.046625,0.008602,2024-01-11,,,,2024-01-11,2025-04-16,-461
QQQ240111C00386000,options-contracts,QQQ240111C00386000,QQQ,2024-01-11,weekly,call,386.0,NASDAQ,USD,20.67,23.03,20.67,23.03,1.0,,,,,21.0,2024-01-11 15:14:59,30.0,25.58,2024-01-11 15:14:59,1.0,,6.0,,,58.0,,,1.1778,,,25.58,0.839543,0.00973,-0.999999,0.051849,0.008588,2024-01-11,,,,2024-01-11,2025-04-16,-461
QQQ240111C00387000,options-contracts,QQQ240111C00387000,QQQ,2024-01-11,weekly,call,387.0,NASDAQ,USD,21.47,21.47,21.47,21.47,1.0,,,,,20.0,2024-01-11 15:14:59,30.0,24.6,2024-01-11 15:14:59,10.0,,1.0,,,21.0,,,1.1476,,,24.6,0.834907,0.010173,-0.999999,0.052818,0.008564,2024-01-11,,,,2024-01-11,2025-04-16,-461
QQQ240112C00418000,options-contracts,QQQ240112C00418000,QQQ,2024-01-12,weekly,call,418.0,NASDAQ,USD,0.01,0.02,0.01,0.01,5.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1201.0,,6320.0,,,8674.0,,,0.1634,,,0.01,0.008631,0.00673,-0.041843,0.004987,9.5e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00412780,options-contracts,QQQ240112C00412780,QQQ,2024-01-12,weekly,call,412.78,NASDAQ,USD,0.33,0.52,0.01,0.01,20.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,1084.0,,16500.0,,,3891.0,,,0.0708,,,0.01,0.018302,0.029782,-0.035335,0.009552,0.000202,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00413000,options-contracts,QQQ240112C00413000,QQQ,2024-01-12,weekly,call,413.0,NASDAQ,USD,0.28,0.46,0.01,0.01,1.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1312.0,,25184.0,,,15505.0,,,0.0749,,,0.01,0.017393,0.026934,-0.035756,0.009147,0.000192,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00413780,options-contracts,QQQ240112C00413780,QQQ,2024-01-12,weekly,call,413.78,NASDAQ,USD,0.16,0.28,0.01,0.01,1.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,749.0,,5726.0,,,2755.0,,,0.0894,,,0.01,0.01485,0.019711,-0.037086,0.007989,0.000164,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00412000,options-contracts,QQQ240112C00412000,QQQ,2024-01-12,weekly,call,412.0,NASDAQ,USD,0.5,0.79,0.01,0.01,30.0,,,,,,2024-01-12 15:13:45,,0.01,2024-01-12 15:13:45,4610.0,,76930.0,,,9175.0,,,0.0557,,,0.01,0.022635,0.04528,-0.03361,0.011434,0.00025,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00414780,options-contracts,QQQ240112C00414780,QQQ,2024-01-12,weekly,call,414.78,NASDAQ,USD,0.09,0.15,0.01,0.01,4.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,800.0,,4655.0,,,9139.0,,,0.1075,,,0.01,0.012586,0.014209,-0.038508,0.006927,0.000139,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00415000,options-contracts,QQQ240112C00415000,QQQ,2024-01-12,weekly,call,415.0,NASDAQ,USD,0.12,0.12,0.01,0.01,5.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1186.0,,5289.0,,,13622.0,,,0.1115,,,0.01,0.012186,0.013331,-0.038788,0.006737,0.000134,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00415780,options-contracts,QQQ240112C00415780,QQQ,2024-01-12,weekly,call,415.78,NASDAQ,USD,0.05,0.07,0.01,0.01,1.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,999.0,,1107.0,,,3826.0,,,0.1253,,,0.01,0.010974,0.010832,-0.039707,0.006151,0.000121,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00416000,options-contracts,QQQ240112C00416000,QQQ,2024-01-12,weekly,call,416.0,NASDAQ,USD,0.04,0.06,0.01,0.01,1.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,783.0,,7595.0,,,5040.0,,,0.1291,,,0.01,0.010678,0.010262,-0.039945,0.006006,0.000118,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00416780,options-contracts,QQQ240112C00416780,QQQ,2024-01-12,weekly,call,416.78,NASDAQ,USD,0.02,0.04,0.01,0.01,33.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1800.0,,3612.0,,,3055.0,,,0.1426,,,0.01,0.009761,0.008589,-0.040743,0.005554,0.000108,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00417000,options-contracts,QQQ240112C00417000,QQQ,2024-01-12,weekly,call,417.0,NASDAQ,USD,0.02,0.03,0.01,0.01,20.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,964.0,,2078.0,,,2859.0,,,0.1464,,,0.01,0.009533,0.008196,-0.040954,0.005441,0.000105,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00417780,options-contracts,QQQ240112C00417780,QQQ,2024-01-12,weekly,call,417.78,NASDAQ,USD,0.01,0.02,0.01,0.01,14.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,786.0,,460.0,,,1225.0,,,0.1597,,,0.01,0.008813,0.007014,-0.041656,0.005079,9.7e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00414000,options-contracts,QQQ240112C00414000,QQQ,2024-01-12,weekly,call,414.0,NASDAQ,USD,0.14,0.24,0.01,0.01,58.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,2400.0,,9153.0,,,4074.0,,,0.0935,,,0.01,0.014276,0.018232,-0.037424,0.007723,0.000158,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00421780,options-contracts,QQQ240112C00421780,QQQ,2024-01-12,weekly,call,421.78,NASDAQ,USD,0.01,0.01,0.01,0.01,3.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,1000.0,,10.0,,,1489.0,,,0.2259,,,0.01,0.006438,0.003762,-0.044511,0.003853,7.1e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00419000,options-contracts,QQQ240112C00419000,QQQ,2024-01-12,weekly,call,419.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,996.0,,57.0,,,656.0,,,0.1802,,,0.01,0.0079,0.005646,-0.042642,0.004615,8.7e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00419780,options-contracts,QQQ240112C00419780,QQQ,2024-01-12,weekly,call,419.78,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1200.0,,61.0,,,6544.0,,,0.1932,,,0.01,0.007419,0.004984,-0.043213,0.004366,8.2e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00420000,options-contracts,QQQ240112C00420000,QQQ,2024-01-12,weekly,call,420.0,NASDAQ,USD,0.01,0.01,0.01,0.01,4.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1503.0,,193.0,,,2484.0,,,0.1968,,,0.01,0.007295,0.00482,-0.043367,0.004302,8e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00420780,options-contracts,QQQ240112C00420780,QQQ,2024-01-12,weekly,call,420.78,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2000.0,,2.0,,,2154.0,,,0.2096,,,0.01,0.00689,0.004303,-0.043889,0.00409,7.6e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00421000,options-contracts,QQQ240112C00421000,QQQ,2024-01-12,weekly,call,421.0,NASDAQ,USD,0.01,0.01,0.01,0.01,4.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2200.0,,9.0,,,889.0,,,0.2132,,,0.01,0.006784,0.004174,-0.044029,0.004035,7.5e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00422000,options-contracts,QQQ240112C00422000,QQQ,2024-01-12,weekly,call,422.0,NASDAQ,USD,0.01,0.01,0.01,0.01,10.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,1190.0,,40.0,,,917.0,,,0.2294,,,0.01,0.006348,0.003657,-0.044641,0.003805,7e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00422280,options-contracts,QQQ240112C00422280,QQQ,2024-01-12,weekly,call,422.28,NASDAQ,USD,0.01,0.01,0.01,0.01,10.0,,,,,,2024-01-12 15:14:58,,0.01,2024-01-12 15:14:58,1401.0,,10.0,,,1098.0,,,0.2339,,,0.01,0.006237,0.003531,-0.044805,0.003746,6.9e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00422500,options-contracts,QQQ240112C00422500,QQQ,2024-01-12,weekly,call,422.5,NASDAQ,USD,,,,,,,,,,,,,,,,,,,,120.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00422780,options-contracts,QQQ240112C00422780,QQQ,2024-01-12,weekly,call,422.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,1600.0,,,,,794.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00423000,options-contracts,QQQ240112C00423000,QQQ,2024-01-12,weekly,call,423.0,NASDAQ,USD,0.01,0.01,0.01,0.01,10.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,1800.0,,10.0,,,1017.0,,,0.2455,,,0.01,0.00597,0.003237,-0.04521,0.003603,6.6e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00423780,options-contracts,QQQ240112C00423780,QQQ,2024-01-12,weekly,call,423.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2000.0,,,,,1004.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00424000,options-contracts,QQQ240112C00424000,QQQ,2024-01-12,weekly,call,424.0,NASDAQ,USD,0.01,0.01,0.01,0.01,1.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2200.0,,2.0,,,161.0,,,0.2614,,,0.01,0.005638,0.00289,-0.045739,0.003425,6.2e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00424780,options-contracts,QQQ240112C00424780,QQQ,2024-01-12,weekly,call,424.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2400.0,,,,,5944.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00418780,options-contracts,QQQ240112C00418780,QQQ,2024-01-12,weekly,call,418.78,NASDAQ,USD,0.02,0.02,0.01,0.01,1.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,1404.0,,242.0,,,1667.0,,,0.1766,,,0.01,0.008049,0.005859,-0.042472,0.004691,8.9e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00411780,options-contracts,QQQ240112C00411780,QQQ,2024-01-12,weekly,call,411.78,NASDAQ,USD,0.55,0.89,0.01,0.01,10.0,,,,,,2024-01-12 15:14:57,,0.01,2024-01-12 15:14:57,2028.0,,25903.0,,,3983.0,,,0.0514,,,0.01,0.024324,0.052172,-0.03304,0.012146,0.000268,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00404000,options-contracts,QQQ240112C00404000,QQQ,2024-01-12,weekly,call,404.0,NASDAQ,USD,6.51,7.25,4.4,5.3,3.0,,,,,3.0,2024-01-12 15:14:59,30.0,6.71,2024-01-12 15:14:59,10.0,,944.0,,,2828.0,,,0.3718,,,6.71,0.765584,0.038791,-0.999999,0.065305,0.008285,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00410780,options-contracts,QQQ240112C00410780,QQQ,2024-01-12,weekly,call,410.78,NASDAQ,USD,0.92,1.4,0.01,0.01,5.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,347.0,,46616.0,,,4431.0,,,0.0308,,,0.01,0.038185,0.126427,-0.029686,0.017625,0.000421,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00398000,options-contracts,QQQ240112C00398000,QQQ,2024-01-12,weekly,call,398.0,NASDAQ,USD,11.88,12.51,10.69,11.42,40.0,,,,,9.0,2024-01-12 15:14:59,20.0,12.63,2024-01-12 15:14:59,10.0,,245.0,,,5226.0,,,0.5631,,,12.63,0.840853,0.020233,-0.999999,0.051598,0.008957,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00425000,options-contracts,QQQ240112C00425000,QQQ,2024-01-12,weekly,call,425.0,NASDAQ,USD,0.01,0.01,0.01,0.01,2.0,,,,,,2024-01-12 15:14:56,,0.01,2024-01-12 15:14:56,2600.0,,5.0,,,1618.0,,,0.2771,,,0.01,0.005346,0.002599,-0.046235,0.003267,5.9e-05,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00398780,options-contracts,QQQ240112C00398780,QQQ,2024-01-12,weekly,call,398.78,NASDAQ,USD,11.67,12.3,9.93,10.8,1.0,,,,,8.05,2024-01-12 15:14:59,10.0,11.86,2024-01-12 15:14:59,10.0,,34.0,,,829.0,,,0.5397,,,11.86,0.834022,0.021696,-0.999999,0.053028,0.008903,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00399000,options-contracts,QQQ240112C00399000,QQQ,2024-01-12,weekly,call,399.0,NASDAQ,USD,11.24,11.32,9.75,10.64,1.0,,,,,8.0,2024-01-12 15:14:59,20.0,11.64,2024-01-12 15:14:59,10.0,,106.0,,,6037.0,,,0.2324,,,10.64,0.985376,0.007483,-0.147227,0.007883,0.010609,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00399780,options-contracts,QQQ240112C00399780,QQQ,2024-01-12,weekly,call,399.78,NASDAQ,USD,11.14,11.31,8.68,9.49,1.0,,,,,7.05,2024-01-12 15:14:59,10.0,10.86,2024-01-12 15:14:59,10.0,,247.0,,,1632.0,,,0.5068,,,10.86,0.825435,0.023864,-0.999999,0.05477,0.008835,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00400000,options-contracts,QQQ240112C00400000,QQQ,2024-01-12,weekly,call,400.0,NASDAQ,USD,10.37,11.2,8.23,9.32,5.0,,,,,7.0,2024-01-12 15:14:59,20.0,10.64,2024-01-12 15:14:59,10.0,,501.0,,,4611.0,,,0.4995,,,10.64,0.823397,0.024392,-0.999999,0.055174,0.008818,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00400780,options-contracts,QQQ240112C00400780,QQQ,2024-01-12,weekly,call,400.78,NASDAQ,USD,8.95,9.01,7.5,8.56,15.0,,,,,6.05,2024-01-12 15:14:59,10.0,9.86,2024-01-12 15:14:59,10.0,,1003.0,,,1519.0,,,0.4733,,,9.86,0.815676,0.026438,-0.999999,0.056675,0.008754,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00401000,options-contracts,QQQ240112C00401000,QQQ,2024-01-12,weekly,call,401.0,NASDAQ,USD,9.48,10.2,7.42,8.62,25.0,,,,,6.01,2024-01-12 15:14:59,2.0,9.64,2024-01-12 15:14:59,10.0,,410.0,,,2108.0,,,0.1591,,,8.62,0.994975,0.004278,-0.080045,0.003087,0.01077,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00401780,options-contracts,QQQ240112C00401780,QQQ,2024-01-12,weekly,call,401.78,NASDAQ,USD,7.64,8.46,6.67,7.59,313.0,,,,,5.05,2024-01-12 15:14:59,10.0,8.87,2024-01-12 15:14:59,10.0,,835.0,,,1542.0,,,0.441,,,8.87,0.803565,0.029508,-0.999999,0.058934,0.008646,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00402000,options-contracts,QQQ240112C00402000,QQQ,2024-01-12,weekly,call,402.0,NASDAQ,USD,8.22,9.22,6.41,7.31,1.0,,,,,5.0,2024-01-12 15:14:59,20.0,8.65,2024-01-12 15:14:59,10.0,,1524.0,,,7016.0,,,0.4334,,,8.65,0.800858,0.030275,-0.999999,0.059424,0.008622,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00402280,options-contracts,QQQ240112C00402280,QQQ,2024-01-12,weekly,call,402.28,NASDAQ,USD,7.42,8.82,6.36,7.12,1.0,,,,,4.55,2024-01-12 15:14:59,10.0,8.38,2024-01-12 15:14:59,10.0,,77.0,,,850.0,,,0.4254,,,8.38,0.796379,0.031262,-0.999999,0.060221,0.00858,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00402500,options-contracts,QQQ240112C00402500,QQQ,2024-01-12,weekly,call,402.5,NASDAQ,USD,,,,,,,,,,,,,,,,,,,,488.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00402780,options-contracts,QQQ240112C00402780,QQQ,2024-01-12,weekly,call,402.78,NASDAQ,USD,7.58,8.29,5.69,6.89,1.0,,,,,4.16,2024-01-12 15:14:59,1.0,7.89,2024-01-12 15:14:59,10.0,,184.0,,,1731.0,,,0.1805,,,6.89,0.96401,0.020572,-0.207651,0.016823,0.010474,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00403000,options-contracts,QQQ240112C00403000,QQQ,2024-01-12,weekly,call,403.0,NASDAQ,USD,7.4,8.16,5.32,6.34,1.0,,,,,4.0,2024-01-12 15:14:59,20.0,7.67,2024-01-12 15:14:59,10.0,,478.0,,,1801.0,,,0.4016,,,7.67,0.78545,0.034144,-0.999999,0.062104,0.008479,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00403780,options-contracts,QQQ240112C00403780,QQQ,2024-01-12,weekly,call,403.78,NASDAQ,USD,6.17,7.32,4.56,5.62,100.0,,,,,3.05,2024-01-12 15:14:59,10.0,6.92,2024-01-12 15:14:59,10.0,,415.0,,,1581.0,,,0.3783,,,6.92,0.770329,0.03769,-0.999999,0.064566,0.008332,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00404780,options-contracts,QQQ240112C00404780,QQQ,2024-01-12,weekly,call,404.78,NASDAQ,USD,5.48,6.51,3.63,4.55,1.0,,,,,2.07,2024-01-12 15:14:59,1.0,5.93,2024-01-12 15:14:59,10.0,,439.0,,,2722.0,,,0.3427,,,5.93,0.750468,0.043536,-0.999999,0.067557,0.008139,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00405000,options-contracts,QQQ240112C00405000,QQQ,2024-01-12,weekly,call,405.0,NASDAQ,USD,5.51,6.3,3.4,4.35,4.0,,,,,3.6,2024-01-12 15:14:59,1.0,5.73,2024-01-12 15:14:59,10.0,,1818.0,,,5122.0,,,0.3372,,,5.73,0.743939,0.044841,-0.999999,0.068482,0.008072,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00405780,options-contracts,QQQ240112C00405780,QQQ,2024-01-12,weekly,call,405.78,NASDAQ,USD,4.54,5.53,2.68,3.55,2.0,,,,,3.5,2024-01-12 15:14:59,9.0,5.0,2024-01-12 15:14:59,10.0,,929.0,,,3350.0,,,0.314,,,5.0,0.720706,0.050323,-0.999999,0.071547,0.007835,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00406000,options-contracts,QQQ240112C00406000,QQQ,2024-01-12,weekly,call,406.0,NASDAQ,USD,4.56,5.28,2.45,3.34,1.0,,,,,1.85,2024-01-12 15:14:59,10.0,4.75,2024-01-12 15:14:59,1.0,,2638.0,,,4260.0,,,0.301,,,4.75,0.717282,0.052801,-0.999999,0.071969,0.007804,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00406780,options-contracts,QQQ240112C00406780,QQQ,2024-01-12,weekly,call,406.78,NASDAQ,USD,3.71,4.6,1.57,2.61,3.0,,,,,1.14,2024-01-12 15:14:59,10.0,4.01,2024-01-12 15:14:59,3.0,,2207.0,,,3474.0,,,0.2745,,,4.01,0.689455,0.060451,-0.999999,0.075133,0.007516,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00407000,options-contracts,QQQ240112C00407000,QQQ,2024-01-12,weekly,call,407.0,NASDAQ,USD,3.65,4.38,1.67,2.34,2.0,,,,,1.5,2024-01-12 15:14:59,30.0,2.99,2024-01-12 15:14:59,1.0,,6804.0,,,4660.0,,,0.1511,,,2.99,0.793891,0.088645,-0.509541,0.060657,0.008698,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00407780,options-contracts,QQQ240112C00407780,QQQ,2024-01-12,weekly,call,407.78,NASDAQ,USD,2.89,3.7,1.08,1.58,4.0,,,,,0.29,2024-01-12 15:14:59,5.0,4.48,2024-01-12 15:14:59,10.0,,7985.0,,,4428.0,,,0.4115,,,4.48,0.587373,0.044465,-0.999999,0.082851,0.006374,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00408000,options-contracts,QQQ240112C00408000,QQQ,2024-01-12,weekly,call,408.0,NASDAQ,USD,2.72,3.47,0.79,1.29,1.0,,,,,1.0,2024-01-12 15:14:59,10.0,1.74,2024-01-12 15:14:59,1.0,,31157.0,,,5796.0,,,0.0741,,,1.74,0.84829,0.149047,-0.235624,0.049988,0.009334,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00408780,options-contracts,QQQ240112C00408780,QQQ,2024-01-12,weekly,call,408.78,NASDAQ,USD,2.1,2.85,0.31,0.56,10.0,,,,,0.39,2024-01-12 15:14:59,70.0,1.5,2024-01-12 15:14:59,1.0,,39166.0,,,5569.0,,,0.1213,,,1.5,0.628283,0.146524,-0.530521,0.080467,0.006907,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00409000,options-contracts,QQQ240112C00409000,QQQ,2024-01-12,weekly,call,409.0,NASDAQ,USD,1.99,2.66,0.22,0.35,50.0,,,,,0.31,2024-01-12 15:14:59,1.0,0.51,2024-01-12 15:14:59,5.0,,145307.0,,,8405.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00409780,options-contracts,QQQ240112C00409780,QQQ,2024-01-12,weekly,call,409.78,NASDAQ,USD,1.47,2.07,0.01,0.01,2.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,178.0,,79942.0,,,10896.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00410000,options-contracts,QQQ240112C00410000,QQQ,2024-01-12,weekly,call,410.0,NASDAQ,USD,1.35,1.91,0.01,0.01,1.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,835.0,,149914.0,,,9661.0,,,0.0129,,,0.01,0.081252,0.546253,-0.025305,0.031782,0.00089,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00411000,options-contracts,QQQ240112C00411000,QQQ,2024-01-12,weekly,call,411.0,NASDAQ,USD,0.88,1.28,0.01,0.01,3.0,,,,,,2024-01-12 15:14:59,,0.01,2024-01-12 15:14:59,400.0,,88905.0,,,15993.0,,,0.0355,,,0.01,0.033728,0.099156,-0.030567,0.015928,0.000372,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00425780,options-contracts,QQQ240112C00425780,QQQ,2024-01-12,weekly,call,425.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,880.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00449780,options-contracts,QQQ240112C00449780,QQQ,2024-01-12,weekly,call,449.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,52.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00426780,options-contracts,QQQ240112C00426780,QQQ,2024-01-12,weekly,call,426.78,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,1036.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00451000,options-contracts,QQQ240112C00451000,QQQ,2024-01-12,weekly,call,451.0,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00452000,options-contracts,QQQ240112C00452000,QQQ,2024-01-12,weekly,call,452.0,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
QQQ240112C00453000,options-contracts,QQQ240112C00453000,QQQ,2024-01-12,weekly,call,453.0,NASDAQ,USD,,,,,,,,,,,2024-01-12 15:14:59,,4.48,2024-01-12 15:14:59,10.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-12,,,,2024-01-12,2025-04-16,-460
