Date,Close/Last,Volume,Open,High,Low,type,strike,open,high,low,last,last_size,change,pctchange,previous,bid,bid_size,ask,ask_size,moneyness,volume,volume_change,volume_pctchange,open_interest,open_interest_change,open_interest_pctchange,volatility,volatility_change,volatility_pctchange,theoretical,delta,gamma,theta,vega,rho,vol_oi_ratio,dte,midpoint
2025-03-11,17.41,161267000,18.05,18.495,16.51,put,13.0,0.75,0.76,0.64,0.74,10,-0.14,-15.91,0.88,0.68,9,0.73,97,-0.29,79,-46,-36.8,335,47,16.32,1.3143,-0.0646,-4.68,0.71,-0.148213,0.030644,-0.023895,0.013293,-0.003058,0.24,36,0.71
2025-03-11,17.41,161267000,18.05,18.495,16.51,put,12.0,0.5,0.58,0.5,0.55,10,-0.01,-1.79,0.56,0.5,150,0.54,151,-0.3399999999999999,35,-167,-82.67,492,11,2.29,1.3586,-0.0539,-3.81,0.52,-0.11286,0.024543,-0.020489,0.011007,-0.002326,0.07,36,0.52
2025-03-11,17.41,161267000,18.05,18.495,16.51,put,11.0,0.4,0.43,0.37,0.37,1,-0.04,-9.76,0.41,0.17,1365,0.43,486,-0.4,10,-20,-66.67,118,11,10.28,1.4024,-0.0678,-4.61,0.37,-0.083051,0.018981,-0.016912,0.008789,-0.001712,0.08,36,0.3
2025-03-11,17.41,161267000,18.05,18.495,16.51,put,10.0,0.23,0.27,0.23,0.25,6,-0.11,-30.56,0.36,0.25,19,0.29,279,-0.4499999999999999,48,-377,-88.71,471,-39,-7.65,1.443,-0.0467,-3.13,0.25,-0.058348,0.014056,-0.01328,0.006699,-0.0012,0.1,36,0.27
2025-03-11,17.41,161267000,18.05,18.495,16.51,put,9.0,0.25,0.25,0.18,0.18,5,-0.05,-21.74,0.23,0.13,754,0.4,1628,-0.51,6,-16,-72.73,54,22,68.75,1.5247,-0.1538,-9.16,0.18,-0.041832,0.010199,-0.010772,0.005136,-0.000864,0.11,36,0.27
2025-03-11,17.41,161267000,18.05,18.495,16.51,call,10.0,9.0,9.0,9.0,9.0,1,1.1,13.92,7.9,8.45,7,8.8,6,0.45,1,-38,-97.44,43,21,95.45,1.4902,-0.1014,-6.37,8.62,0.937558,0.014348,-0.015641,0.007064,0.008415,0.02,36,8.63
2025-03-10,17.99,169215200,19.34,19.8,17.1,put,13.0,0.91,1.18,0.75,0.88,1,-0.11,-11.11,0.99,0.94,9,1.0,10,-0.25,125,55,78.57,288,22,8.27,1.3789,-0.065,-4.5,0.97,-0.185739,0.035043,-0.027184,0.014832,-0.003836,0.43,37,0.97
2025-03-10,17.99,169215200,19.34,19.8,17.1,put,12.0,0.66,0.92,0.56,0.56,1,-0.2,-26.32,0.76,0.7,7,0.74,18,-0.31,202,-17,-7.76,481,149,44.88,1.4125,-0.0769,-5.16,0.72,-0.144316,0.029039,-0.023688,0.012594,-0.002971,0.42,37,0.72
2025-03-10,17.99,169215200,19.34,19.8,17.1,put,11.0,0.52,0.69,0.41,0.41,4,-0.14,-25.45,0.55,0.51,11,0.57,255,-0.37,30,-21,-41.18,107,40,59.7,1.4702,-0.0493,-3.24,0.54,-0.110573,0.023173,-0.020516,0.010462,-0.002278,0.28,37,0.54
2025-03-10,17.99,169215200,19.34,19.8,17.1,put,9.0,0.23,0.23,0.23,0.23,22,-0.05,-17.86,0.28,0.24,80,0.43,1107,-0.48,22,-10,-31.25,32,29,966.67,1.6785,0.0508,3.12,0.34,-0.065589,0.013728,-0.015893,0.007078,-0.001376,0.69,37,0.33
2025-03-10,17.99,169215200,19.34,19.8,17.1,put,10.0,0.35,0.51,0.29,0.36,1,-0.04,-10.0,0.4,0.36,300,0.39,301,-0.43,425,371,687.04,510,27,5.59,1.4897,-0.0828,-5.27,0.36,-0.078579,0.017768,-0.016177,0.00813,-0.001609,0.83,37,0.38
2025-03-10,17.99,169215200,19.34,19.8,17.1,call,12.0,0.0,0.0,0.0,5.5,0,0.0,0.0,6.6,6.3,985,7.0,8,0.34,0,0,0.0,108,6,5.88,1.1388,-0.4784,-29.58,6.65,0.914805,0.023816,-0.015378,0.008959,0.009953,0.0,36,6.65
2025-03-10,17.99,169215200,19.34,19.8,17.1,call,12.0,5.8,6.0,5.5,5.5,1,-1.1,-16.67,6.6,6.0,10,6.9,399,0.31,8,-100,-92.59,102,101,10100.0,1.6172,0.294,22.22,6.45,0.838648,0.027295,-0.030615,0.013561,0.008263,0.08,37,6.45
2025-03-10,17.99,169215200,19.34,19.8,17.1,call,10.0,8.3,8.3,7.3,7.9,1,-0.35,-4.24,8.25,7.6,10,7.9,13,0.43,39,24,160.0,22,14,175.0,1.5916,0.2655,20.02,7.9,0.912519,0.018022,-0.019915,0.008814,0.008096,1.77,37,7.75
2025-03-07,20.88,139349200,19.5,21.0899,18.75,put,13.0,0.73,0.86,0.51,0.53,1,-0.32,-37.65,0.85,0.5,1,0.54,10,-0.38,217,138,174.68,138,45,48.39,1.3533,-0.0579,-4.11,0.53,-0.09828,0.019471,-0.019979,0.011978,-0.002587,1.57,40,0.52
2025-03-07,20.88,139349200,19.5,21.0899,18.75,put,12.0,0.5,0.67,0.34,0.34,1,-0.29,-46.03,0.63,0.37,177,0.4,10,-0.43,45,9,25.0,336,20,6.33,1.3851,-0.0509,-3.54,0.39,-0.073978,0.014637,-0.016553,0.009683,-0.001945,0.13,40,0.39
2025-03-07,20.88,139349200,19.5,21.0899,18.75,put,11.0,0.44,0.47,0.27,0.27,1,-0.19,-41.3,0.46,0.27,21,0.3,9,-0.47,10,-34,-77.27,63,34,117.24,1.4181,-0.0531,-3.61,0.27,-0.053776,0.011151,-0.013237,0.007554,-0.00141,0.16,40,0.29
2025-03-07,20.88,139349200,19.5,21.0899,18.75,put,10.0,0.26,0.38,0.21,0.22,1,-0.13,-37.14,0.35,0.18,117,0.24,465,-0.52,343,53,18.28,287,269,1494.44,1.5175,-0.0232,-1.51,0.22,-0.042217,0.008584,-0.011683,0.006224,-0.001118,1.2,40,0.21
2025-03-06,19.23,164277600,19.71,21.02,19.01,call,10.0,0.0,0.0,0.0,11.2,0,0.0,0.0,11.91,10.9,7,11.25,7,0.52,0,0,0.0,8,7,700.0,1.389,-0.3947,-22.13,11.07,0.967222,0.007623,-0.009882,0.005061,0.009995,0.0,40,11.08
2025-03-06,19.23,164277600,19.71,21.02,19.01,call,10.0,11.2,11.2,11.2,11.2,7,-0.71,-5.96,11.91,8.55,27,9.85,7,0.48,7,6,600.0,1,1,0.0,1.7837,-1.3731,-43.5,9.85,0.917986,0.013019,-0.021921,0.009882,0.008979,7.0,42,9.2
2025-03-06,19.23,164277600,19.71,21.02,19.01,put,13.0,0.74,0.85,0.6,0.85,1,0.39,84.78,0.46,0.81,7,0.87,12,-0.3199999999999999,79,74,1480.0,93,0,0.0,1.4112,0.0831,6.26,0.85,-0.143079,0.024558,-0.024362,0.014735,-0.003754,0.85,42,0.84
2025-03-06,19.23,164277600,19.71,21.02,19.01,put,12.0,0.47,0.68,0.45,0.63,3,0.29,85.29,0.34,0.6,10,0.69,10,-0.38,36,-37,-50.68,316,40,14.49,1.436,0.0706,5.17,0.63,-0.111054,0.020225,-0.020811,0.01235,-0.002898,0.11,42,0.65
2025-03-06,19.23,164277600,19.71,21.02,19.01,put,11.0,0.38,0.5,0.32,0.46,3,0.2,76.92,0.26,0.41,333,0.51,11,-0.43,44,12,37.5,29,22,314.29,1.4712,0.0451,3.16,0.46,-0.084104,0.016094,-0.01741,0.010071,-0.002191,1.52,42,0.46
2025-03-06,19.23,164277600,19.71,21.02,19.01,put,10.0,0.3,0.35,0.26,0.35,10,0.08,29.63,0.27,0.32,11,0.38,11,-0.48,290,288,14400.0,18,0,0.0,1.5407,0.1212,8.54,0.35,-0.064097,0.012484,-0.014833,0.008182,-0.001675,16.11,42,0.35
2025-03-05,21.95,117702400,21.25,22.16,20.12,put,13.0,0.46,0.46,0.46,0.46,5,-0.12,-20.69,0.58,0.42,6,0.5,304,-0.41,5,-25,-83.33,93,7,8.14,1.3281,-0.1264,-8.69,0.46,-0.082666,0.015238,-0.01748,0.011482,-0.00246,0.05,43,0.46
2025-03-05,21.95,117702400,21.25,22.16,20.12,put,12.0,0.47,0.51,0.34,0.34,15,-0.17,-33.33,0.51,0.31,202,0.37,559,-0.4499999999999999,73,-186,-71.81,276,177,178.79,1.3654,-0.0548,-3.86,0.34,-0.062648,0.011982,-0.014549,0.009283,-0.001862,0.26,43,0.34
2025-03-05,21.95,117702400,21.25,22.16,20.12,put,11.0,0.28,0.33,0.26,0.26,5,-0.11,-29.73,0.37,0.12,1023,0.4,1007,-0.5,32,24,300.0,7,7,0.0,1.4261,-0.0278,-1.91,0.26,-0.047871,0.009274,-0.012301,0.007506,-0.001427,4.57,43,0.26
2025-03-05,21.95,117702400,21.25,22.16,20.12,put,10.0,0.27,0.27,0.27,0.27,2,-0.01,-3.57,0.28,0.07,984,0.24,739,-0.54,2,-26,-92.86,18,18,0.0,1.4195,-0.0993,-6.53,0.16,-0.030955,0.00653,-0.008592,0.005262,-0.000914,0.11,43,0.16
2025-03-04,20.65,154119800,20.28,22.261,19.0,put,13.0,0.7,0.88,0.57,0.58,1,-0.13,-18.31,0.71,0.62,8,0.93,884,-0.37,30,-59,-66.29,86,86,0.0,1.4545,0.0731,5.29,0.77,-0.119356,0.019123,-0.023263,0.014288,-0.003549,0.35,44,0.78
2025-03-04,20.65,154119800,20.28,22.261,19.0,put,12.0,0.49,0.63,0.4,0.51,5,-0.03,-5.56,0.54,0.47,135,0.53,149,-0.42,259,158,156.44,99,99,0.0,1.4202,0.0007,0.05,0.51,-0.087374,0.015609,-0.018126,0.01139,-0.002556,2.62,44,0.5
